order_details_id,order_id,order_date,order_time,item_id,order_hour,order_month,day_of_week
10039,4393,2023-03-15,1900-01-01 18:48:37,109,18,March,Wednesday
10040,4393,2023-03-15,1900-01-01 18:48:37,131,18,March,Wednesday
10041,4394,2023-03-15,1900-01-01 18:56:08,108,18,March,Wednesday
10042,4394,2023-03-15,1900-01-01 18:56:08,111,18,March,Wednesday
10043,4395,2023-03-15,1900-01-01 19:02:12,110,19,March,Wednesday
10044,4395,2023-03-15,1900-01-01 19:02:12,130,19,March,Wednesday
10045,4395,2023-03-15,1900-01-01 19:02:12,131,19,March,Wednesday
10046,4396,2023-03-15,1900-01-01 19:37:36,101,19,March,Wednesday
10047,4396,2023-03-15,1900-01-01 19:37:36,112,19,March,Wednesday
10048,4396,2023-03-15,1900-01-01 19:37:36,119,19,March,Wednesday
10049,4397,2023-03-15,1900-01-01 19:49:03,101,19,March,Wednesday
10050,4397,2023-03-15,1900-01-01 19:49:03,101,19,March,Wednesday
10051,4397,2023-03-15,1900-01-01 19:49:03,109,19,March,Wednesday
10052,4398,2023-03-15,1900-01-01 19:55:56,106,19,March,Wednesday
10053,4399,2023-03-15,1900-01-01 20:19:34,107,20,March,Wednesday
10054,4400,2023-03-15,1900-01-01 20:49:02,110,20,March,Wednesday
10055,4400,2023-03-15,1900-01-01 20:49:02,105,20,March,Wednesday
10056,4400,2023-03-15,1900-01-01 20:49:02,132,20,March,Wednesday
10057,4401,2023-03-15,1900-01-01 21:03:16,125,21,March,Wednesday
10058,4401,2023-03-15,1900-01-01 21:03:16,106,21,March,Wednesday
10059,4401,2023-03-15,1900-01-01 21:03:16,106,21,March,Wednesday
10060,4402,2023-03-15,1900-01-01 21:26:48,109,21,March,Wednesday
10061,4403,2023-03-15,1900-01-01 22:17:47,108,22,March,Wednesday
10062,4403,2023-03-15,1900-01-01 22:17:47,109,22,March,Wednesday
10063,4404,2023-03-16,1900-01-01 11:18:16,111,11,March,Thursday
10064,4404,2023-03-16,1900-01-01 11:18:16,122,11,March,Thursday
10065,4405,2023-03-16,1900-01-01 11:55:19,107,11,March,Thursday
10066,4405,2023-03-16,1900-01-01 11:55:19,110,11,March,Thursday
10067,4406,2023-03-16,1900-01-01 12:04:29,118,12,March,Thursday
10068,4406,2023-03-16,1900-01-01 12:04:29,119,12,March,Thursday
10069,4406,2023-03-16,1900-01-01 12:04:29,120,12,March,Thursday
10070,4407,2023-03-16,1900-01-01 12:10:54,132,12,March,Thursday
10071,4408,2023-03-16,1900-01-01 12:11:56,130,12,March,Thursday
10072,4409,2023-03-16,1900-01-01 12:14:11,118,12,March,Thursday
10074,4411,2023-03-16,1900-01-01 12:16:56,113,12,March,Thursday
10075,4412,2023-03-16,1900-01-01 12:18:01,125,12,March,Thursday
10076,4412,2023-03-16,1900-01-01 12:18:01,112,12,March,Thursday
10077,4413,2023-03-16,1900-01-01 12:23:40,108,12,March,Thursday
10078,4414,2023-03-16,1900-01-01 12:24:49,108,12,March,Thursday
10079,4415,2023-03-16,1900-01-01 12:26:22,102,12,March,Thursday
10080,4416,2023-03-16,1900-01-01 12:33:50,124,12,March,Thursday
10081,4416,2023-03-16,1900-01-01 12:33:50,125,12,March,Thursday
10082,4416,2023-03-16,1900-01-01 12:33:50,118,12,March,Thursday
10083,4416,2023-03-16,1900-01-01 12:33:50,131,12,March,Thursday
10084,4416,2023-03-16,1900-01-01 12:33:50,114,12,March,Thursday
10085,4416,2023-03-16,1900-01-01 12:33:50,132,12,March,Thursday
10086,4417,2023-03-16,1900-01-01 12:34:38,112,12,March,Thursday
10087,4418,2023-03-16,1900-01-01 12:48:27,125,12,March,Thursday
10088,4419,2023-03-16,1900-01-01 13:09:10,104,13,March,Thursday
10089,4420,2023-03-16,1900-01-01 13:12:50,107,13,March,Thursday
10090,4420,2023-03-16,1900-01-01 13:12:50,105,13,March,Thursday
10091,4421,2023-03-16,1900-01-01 13:13:23,108,13,March,Thursday
10092,4422,2023-03-16,1900-01-01 13:14:57,101,13,March,Thursday
10093,4422,2023-03-16,1900-01-01 13:14:57,125,13,March,Thursday
10094,4422,2023-03-16,1900-01-01 13:14:57,109,13,March,Thursday
10095,4422,2023-03-16,1900-01-01 13:14:57,111,13,March,Thursday
10096,4422,2023-03-16,1900-01-01 13:14:57,111,13,March,Thursday
10097,4422,2023-03-16,1900-01-01 13:14:57,112,13,March,Thursday
10098,4422,2023-03-16,1900-01-01 13:14:57,119,13,March,Thursday
10099,4422,2023-03-16,1900-01-01 13:14:57,131,13,March,Thursday
10100,4422,2023-03-16,1900-01-01 13:14:57,106,13,March,Thursday
10101,4422,2023-03-16,1900-01-01 13:14:57,106,13,March,Thursday
10102,4422,2023-03-16,1900-01-01 13:14:57,114,13,March,Thursday
10103,4423,2023-03-16,1900-01-01 13:25:45,103,13,March,Thursday
10104,4423,2023-03-16,1900-01-01 13:25:45,104,13,March,Thursday
10105,4423,2023-03-16,1900-01-01 13:25:45,109,13,March,Thursday
10106,4423,2023-03-16,1900-01-01 13:25:45,109,13,March,Thursday
10107,4423,2023-03-16,1900-01-01 13:25:45,118,13,March,Thursday
10108,4423,2023-03-16,1900-01-01 13:25:45,131,13,March,Thursday
10109,4423,2023-03-16,1900-01-01 13:25:45,131,13,March,Thursday
10110,4424,2023-03-16,1900-01-01 13:34:37,124,13,March,Thursday
10111,4425,2023-03-16,1900-01-01 13:39:34,107,13,March,Thursday
10112,4425,2023-03-16,1900-01-01 13:39:34,110,13,March,Thursday
10113,4425,2023-03-16,1900-01-01 13:39:34,117,13,March,Thursday
10114,4425,2023-03-16,1900-01-01 13:39:34,121,13,March,Thursday
10115,4426,2023-03-16,1900-01-01 13:45:41,118,13,March,Thursday
10116,4426,2023-03-16,1900-01-01 13:45:41,122,13,March,Thursday
10117,4427,2023-03-16,1900-01-01 13:51:45,126,13,March,Thursday
10118,4428,2023-03-16,1900-01-01 14:00:48,111,14,March,Thursday
10119,4428,2023-03-16,1900-01-01 14:00:48,112,14,March,Thursday
10120,4428,2023-03-16,1900-01-01 14:00:48,119,14,March,Thursday
10121,4429,2023-03-16,1900-01-01 14:07:00,102,14,March,Thursday
10122,4430,2023-03-16,1900-01-01 14:47:48,122,14,March,Thursday
10123,4431,2023-03-16,1900-01-01 14:55:57,110,14,March,Thursday
10124,4432,2023-03-16,1900-01-01 15:00:56,107,15,March,Thursday
10125,4432,2023-03-16,1900-01-01 15:00:56,110,15,March,Thursday
10126,4432,2023-03-16,1900-01-01 15:00:56,105,15,March,Thursday
10127,4433,2023-03-16,1900-01-01 15:36:28,122,15,March,Thursday
10128,4434,2023-03-16,1900-01-01 16:01:07,132,16,March,Thursday
10129,4435,2023-03-16,1900-01-01 16:02:07,128,16,March,Thursday
10130,4436,2023-03-16,1900-01-01 16:08:15,117,16,March,Thursday
10131,4436,2023-03-16,1900-01-01 16:08:15,127,16,March,Thursday
10132,4437,2023-03-16,1900-01-01 16:16:14,128,16,March,Thursday
10133,4438,2023-03-16,1900-01-01 16:30:22,101,16,March,Thursday
10134,4438,2023-03-16,1900-01-01 16:30:22,107,16,March,Thursday
10135,4438,2023-03-16,1900-01-01 16:30:22,125,16,March,Thursday
10136,4439,2023-03-16,1900-01-01 16:47:29,102,16,March,Thursday
10137,4439,2023-03-16,1900-01-01 16:47:29,117,16,March,Thursday
10138,4439,2023-03-16,1900-01-01 16:47:29,131,16,March,Thursday
10139,4440,2023-03-16,1900-01-01 16:47:41,101,16,March,Thursday
10140,4440,2023-03-16,1900-01-01 16:47:41,119,16,March,Thursday
10141,4441,2023-03-16,1900-01-01 16:57:19,107,16,March,Thursday
10142,4441,2023-03-16,1900-01-01 16:57:19,103,16,March,Thursday
10143,4441,2023-03-16,1900-01-01 16:57:19,125,16,March,Thursday
10144,4441,2023-03-16,1900-01-01 16:57:19,109,16,March,Thursday
10145,4442,2023-03-16,1900-01-01 17:04:37,102,17,March,Thursday
10146,4442,2023-03-16,1900-01-01 17:04:37,125,17,March,Thursday
10147,4443,2023-03-16,1900-01-01 17:27:27,120,17,March,Thursday
10148,4444,2023-03-16,1900-01-01 17:28:55,108,17,March,Thursday
10149,4444,2023-03-16,1900-01-01 17:28:55,117,17,March,Thursday
10150,4444,2023-03-16,1900-01-01 17:28:55,113,17,March,Thursday
10151,4444,2023-03-16,1900-01-01 17:28:55,130,17,March,Thursday
10152,4445,2023-03-16,1900-01-01 17:33:20,124,17,March,Thursday
10153,4445,2023-03-16,1900-01-01 17:33:20,120,17,March,Thursday
10154,4445,2023-03-16,1900-01-01 17:33:20,132,17,March,Thursday
10155,4446,2023-03-16,1900-01-01 17:35:10,126,17,March,Thursday
10156,4447,2023-03-16,1900-01-01 17:46:16,101,17,March,Thursday
10157,4447,2023-03-16,1900-01-01 17:46:16,112,17,March,Thursday
10158,4447,2023-03-16,1900-01-01 17:46:16,113,17,March,Thursday
10159,4447,2023-03-16,1900-01-01 17:46:16,132,17,March,Thursday
10160,4448,2023-03-16,1900-01-01 17:47:46,131,17,March,Thursday
10161,4449,2023-03-16,1900-01-01 17:49:16,125,17,March,Thursday
10162,4449,2023-03-16,1900-01-01 17:49:16,109,17,March,Thursday
10163,4450,2023-03-16,1900-01-01 18:16:34,122,18,March,Thursday
10164,4451,2023-03-16,1900-01-01 18:21:03,126,18,March,Thursday
10165,4451,2023-03-16,1900-01-01 18:21:03,106,18,March,Thursday
10166,4452,2023-03-16,1900-01-01 18:25:34,114,18,March,Thursday
10167,4453,2023-03-16,1900-01-01 18:28:00,122,18,March,Thursday
10168,4454,2023-03-16,1900-01-01 18:29:04,102,18,March,Thursday
10169,4454,2023-03-16,1900-01-01 18:29:04,123,18,March,Thursday
10170,4455,2023-03-16,1900-01-01 18:30:50,101,18,March,Thursday
10171,4455,2023-03-16,1900-01-01 18:30:50,112,18,March,Thursday
10173,4456,2023-03-16,1900-01-01 18:33:20,131,18,March,Thursday
10174,4456,2023-03-16,1900-01-01 18:33:20,131,18,March,Thursday
10175,4457,2023-03-16,1900-01-01 18:41:34,111,18,March,Thursday
10176,4457,2023-03-16,1900-01-01 18:41:34,113,18,March,Thursday
10177,4457,2023-03-16,1900-01-01 18:41:34,118,18,March,Thursday
10178,4457,2023-03-16,1900-01-01 18:41:34,106,18,March,Thursday
10179,4458,2023-03-16,1900-01-01 19:02:27,124,19,March,Thursday
10180,4458,2023-03-16,1900-01-01 19:02:27,110,19,March,Thursday
10181,4458,2023-03-16,1900-01-01 19:02:27,106,19,March,Thursday
10182,4459,2023-03-16,1900-01-01 19:07:02,122,19,March,Thursday
10183,4460,2023-03-16,1900-01-01 19:08:35,107,19,March,Thursday
10184,4460,2023-03-16,1900-01-01 19:08:35,116,19,March,Thursday
10185,4460,2023-03-16,1900-01-01 19:08:35,125,19,March,Thursday
10186,4460,2023-03-16,1900-01-01 19:08:35,129,19,March,Thursday
10187,4461,2023-03-16,1900-01-01 19:12:14,120,19,March,Thursday
10188,4462,2023-03-16,1900-01-01 19:17:34,114,19,March,Thursday
10189,4463,2023-03-16,1900-01-01 19:27:52,107,19,March,Thursday
10190,4463,2023-03-16,1900-01-01 19:27:52,105,19,March,Thursday
10191,4464,2023-03-16,1900-01-01 19:28:38,103,19,March,Thursday
10192,4464,2023-03-16,1900-01-01 19:28:38,105,19,March,Thursday
10193,4465,2023-03-16,1900-01-01 19:47:28,127,19,March,Thursday
10194,4466,2023-03-16,1900-01-01 19:51:03,102,19,March,Thursday
10195,4466,2023-03-16,1900-01-01 19:51:03,117,19,March,Thursday
10196,4467,2023-03-16,1900-01-01 20:29:39,110,20,March,Thursday
10197,4467,2023-03-16,1900-01-01 20:29:39,111,20,March,Thursday
10198,4467,2023-03-16,1900-01-01 20:29:39,123,20,March,Thursday
10199,4468,2023-03-16,1900-01-01 21:13:23,132,21,March,Thursday
10200,4469,2023-03-16,1900-01-01 22:47:49,104,22,March,Thursday
10201,4469,2023-03-16,1900-01-01 22:47:49,122,22,March,Thursday
10202,4469,2023-03-16,1900-01-01 22:47:49,132,22,March,Thursday
10203,4470,2023-03-17,1900-01-01 11:40:42,113,11,March,Friday
10204,4470,2023-03-17,1900-01-01 11:40:42,120,11,March,Friday
10205,4470,2023-03-17,1900-01-01 11:40:42,131,11,March,Friday
10206,4471,2023-03-17,1900-01-01 11:43:47,107,11,March,Friday
10207,4471,2023-03-17,1900-01-01 11:43:47,110,11,March,Friday
10208,4471,2023-03-17,1900-01-01 11:43:47,131,11,March,Friday
10209,4471,2023-03-17,1900-01-01 11:43:47,106,11,March,Friday
10210,4472,2023-03-17,1900-01-01 11:58:27,110,11,March,Friday
10211,4473,2023-03-17,1900-01-01 12:18:19,117,12,March,Friday
10212,4474,2023-03-17,1900-01-01 12:33:23,101,12,March,Friday
10213,4474,2023-03-17,1900-01-01 12:33:23,117,12,March,Friday
10214,4475,2023-03-17,1900-01-01 12:56:00,121,12,March,Friday
10215,4476,2023-03-17,1900-01-01 12:59:34,118,12,March,Friday
10216,4477,2023-03-17,1900-01-01 13:03:10,101,13,March,Friday
10217,4477,2023-03-17,1900-01-01 13:03:10,107,13,March,Friday
10218,4477,2023-03-17,1900-01-01 13:03:10,105,13,March,Friday
10219,4477,2023-03-17,1900-01-01 13:03:10,122,13,March,Friday
10220,4478,2023-03-17,1900-01-01 13:13:09,116,13,March,Friday
10221,4478,2023-03-17,1900-01-01 13:13:09,126,13,March,Friday
10222,4478,2023-03-17,1900-01-01 13:13:09,131,13,March,Friday
10223,4478,2023-03-17,1900-01-01 13:13:09,114,13,March,Friday
10224,4479,2023-03-17,1900-01-01 13:33:20,107,13,March,Friday
10225,4479,2023-03-17,1900-01-01 13:33:20,103,13,March,Friday
10226,4479,2023-03-17,1900-01-01 13:33:20,125,13,March,Friday
10227,4479,2023-03-17,1900-01-01 13:33:20,126,13,March,Friday
10228,4479,2023-03-17,1900-01-01 13:33:20,129,13,March,Friday
10229,4479,2023-03-17,1900-01-01 13:33:20,111,13,March,Friday
10230,4479,2023-03-17,1900-01-01 13:33:20,121,13,March,Friday
10231,4479,2023-03-17,1900-01-01 13:33:20,105,13,March,Friday
10232,4479,2023-03-17,1900-01-01 13:33:20,131,13,March,Friday
10233,4479,2023-03-17,1900-01-01 13:33:20,106,13,March,Friday
10234,4480,2023-03-17,1900-01-01 13:41:29,101,13,March,Friday
10235,4481,2023-03-17,1900-01-01 13:46:18,108,13,March,Friday
10236,4482,2023-03-17,1900-01-01 13:57:38,102,13,March,Friday
10237,4482,2023-03-17,1900-01-01 13:57:38,108,13,March,Friday
10238,4482,2023-03-17,1900-01-01 13:57:38,125,13,March,Friday
10239,4482,2023-03-17,1900-01-01 13:57:38,109,13,March,Friday
10240,4482,2023-03-17,1900-01-01 13:57:38,117,13,March,Friday
10241,4482,2023-03-17,1900-01-01 13:57:38,117,13,March,Friday
10242,4482,2023-03-17,1900-01-01 13:57:38,129,13,March,Friday
10243,4482,2023-03-17,1900-01-01 13:57:38,111,13,March,Friday
10244,4482,2023-03-17,1900-01-01 13:57:38,118,13,March,Friday
10245,4482,2023-03-17,1900-01-01 13:57:38,120,13,March,Friday
10246,4482,2023-03-17,1900-01-01 13:57:38,120,13,March,Friday
10247,4482,2023-03-17,1900-01-01 13:57:38,105,13,March,Friday
10249,4482,2023-03-17,1900-01-01 13:57:38,132,13,March,Friday
10250,4483,2023-03-17,1900-01-01 14:14:26,108,14,March,Friday
10251,4484,2023-03-17,1900-01-01 14:22:39,101,14,March,Friday
10252,4484,2023-03-17,1900-01-01 14:22:39,123,14,March,Friday
10253,4485,2023-03-17,1900-01-01 14:30:10,117,14,March,Friday
10254,4485,2023-03-17,1900-01-01 14:30:10,128,14,March,Friday
10255,4486,2023-03-17,1900-01-01 14:32:42,103,14,March,Friday
10256,4487,2023-03-17,1900-01-01 14:41:19,116,14,March,Friday
10257,4487,2023-03-17,1900-01-01 14:41:19,102,14,March,Friday
10258,4487,2023-03-17,1900-01-01 14:41:19,105,14,March,Friday
10259,4487,2023-03-17,1900-01-01 14:41:19,131,14,March,Friday
10260,4488,2023-03-17,1900-01-01 14:57:23,108,14,March,Friday
10261,4488,2023-03-17,1900-01-01 14:57:23,125,14,March,Friday
10262,4488,2023-03-17,1900-01-01 14:57:23,109,14,March,Friday
10263,4488,2023-03-17,1900-01-01 14:57:23,110,14,March,Friday
10264,4489,2023-03-17,1900-01-01 15:26:41,120,15,March,Friday
10265,4489,2023-03-17,1900-01-01 15:26:41,106,15,March,Friday
10266,4490,2023-03-17,1900-01-01 15:35:21,111,15,March,Friday
10267,4491,2023-03-17,1900-01-01 15:38:00,102,15,March,Friday
10268,4491,2023-03-17,1900-01-01 15:38:00,117,15,March,Friday
10269,4492,2023-03-17,1900-01-01 15:48:20,101,15,March,Friday
10270,4492,2023-03-17,1900-01-01 15:48:20,121,15,March,Friday
10271,4493,2023-03-17,1900-01-01 16:05:41,121,16,March,Friday
10272,4493,2023-03-17,1900-01-01 16:05:41,131,16,March,Friday
10273,4494,2023-03-17,1900-01-01 16:07:40,122,16,March,Friday
10274,4494,2023-03-17,1900-01-01 16:07:40,132,16,March,Friday
10275,4495,2023-03-17,1900-01-01 16:09:57,109,16,March,Friday
10276,4495,2023-03-17,1900-01-01 16:09:57,122,16,March,Friday
10277,4496,2023-03-17,1900-01-01 16:15:33,101,16,March,Friday
10278,4496,2023-03-17,1900-01-01 16:15:33,109,16,March,Friday
10279,4496,2023-03-17,1900-01-01 16:15:33,117,16,March,Friday
10280,4496,2023-03-17,1900-01-01 16:15:33,118,16,March,Friday
10281,4497,2023-03-17,1900-01-01 16:17:25,120,16,March,Friday
10282,4498,2023-03-17,1900-01-01 16:22:45,104,16,March,Friday
10284,4499,2023-03-17,1900-01-01 16:33:13,127,16,March,Friday
10285,4499,2023-03-17,1900-01-01 16:33:13,120,16,March,Friday
10286,4500,2023-03-17,1900-01-01 16:45:03,101,16,March,Friday
10287,4500,2023-03-17,1900-01-01 16:45:03,106,16,March,Friday
10288,4501,2023-03-17,1900-01-01 16:48:42,104,16,March,Friday
10289,4501,2023-03-17,1900-01-01 16:48:42,125,16,March,Friday
10290,4501,2023-03-17,1900-01-01 16:48:42,109,16,March,Friday
10291,4502,2023-03-17,1900-01-01 16:50:12,128,16,March,Friday
10292,4502,2023-03-17,1900-01-01 16:50:12,112,16,March,Friday
10293,4503,2023-03-17,1900-01-01 17:03:36,127,17,March,Friday
10294,4503,2023-03-17,1900-01-01 17:03:36,113,17,March,Friday
10295,4504,2023-03-17,1900-01-01 17:04:25,124,17,March,Friday
10296,4504,2023-03-17,1900-01-01 17:04:25,106,17,March,Friday
10297,4505,2023-03-17,1900-01-01 17:17:44,101,17,March,Friday
10298,4505,2023-03-17,1900-01-01 17:17:44,125,17,March,Friday
10299,4505,2023-03-17,1900-01-01 17:17:44,109,17,March,Friday
10300,4506,2023-03-17,1900-01-01 17:18:34,108,17,March,Friday
10301,4506,2023-03-17,1900-01-01 17:18:34,109,17,March,Friday
10302,4506,2023-03-17,1900-01-01 17:18:34,119,17,March,Friday
10303,4507,2023-03-17,1900-01-01 17:25:02,101,17,March,Friday
10304,4507,2023-03-17,1900-01-01 17:25:02,130,17,March,Friday
10305,4507,2023-03-17,1900-01-01 17:25:02,132,17,March,Friday
10306,4508,2023-03-17,1900-01-01 17:27:45,129,17,March,Friday
10307,4508,2023-03-17,1900-01-01 17:27:45,130,17,March,Friday
10308,4509,2023-03-17,1900-01-01 17:29:30,113,17,March,Friday
10309,4510,2023-03-17,1900-01-01 17:54:33,124,17,March,Friday
10310,4510,2023-03-17,1900-01-01 17:54:33,125,17,March,Friday
10311,4510,2023-03-17,1900-01-01 17:54:33,127,17,March,Friday
10312,4510,2023-03-17,1900-01-01 17:54:33,118,17,March,Friday
10313,4511,2023-03-17,1900-01-01 17:57:13,108,17,March,Friday
10314,4511,2023-03-17,1900-01-01 17:57:13,117,17,March,Friday
10315,4511,2023-03-17,1900-01-01 17:57:13,105,17,March,Friday
10316,4512,2023-03-17,1900-01-01 18:05:39,130,18,March,Friday
10317,4512,2023-03-17,1900-01-01 18:05:39,130,18,March,Friday
10318,4513,2023-03-17,1900-01-01 18:20:51,102,18,March,Friday
10319,4513,2023-03-17,1900-01-01 18:20:51,125,18,March,Friday
10320,4513,2023-03-17,1900-01-01 18:20:51,109,18,March,Friday
10321,4513,2023-03-17,1900-01-01 18:20:51,118,18,March,Friday
10322,4514,2023-03-17,1900-01-01 18:29:17,107,18,March,Friday
10323,4514,2023-03-17,1900-01-01 18:29:17,119,18,March,Friday
10324,4515,2023-03-17,1900-01-01 18:35:13,120,18,March,Friday
10325,4515,2023-03-17,1900-01-01 18:35:13,105,18,March,Friday
10326,4516,2023-03-17,1900-01-01 18:59:02,109,18,March,Friday
10327,4517,2023-03-17,1900-01-01 19:00:53,101,19,March,Friday
10328,4518,2023-03-17,1900-01-01 19:06:28,103,19,March,Friday
10329,4518,2023-03-17,1900-01-01 19:06:28,123,19,March,Friday
10330,4519,2023-03-17,1900-01-01 19:13:55,119,19,March,Friday
10331,4520,2023-03-17,1900-01-01 19:18:13,104,19,March,Friday
10332,4520,2023-03-17,1900-01-01 19:18:13,112,19,March,Friday
10333,4520,2023-03-17,1900-01-01 19:18:13,105,19,March,Friday
10334,4521,2023-03-17,1900-01-01 19:18:43,112,19,March,Friday
10335,4521,2023-03-17,1900-01-01 19:18:43,131,19,March,Friday
10336,4521,2023-03-17,1900-01-01 19:18:43,132,19,March,Friday
10337,4522,2023-03-17,1900-01-01 19:21:11,107,19,March,Friday
10338,4523,2023-03-17,1900-01-01 19:27:52,108,19,March,Friday
10339,4524,2023-03-17,1900-01-01 19:34:54,118,19,March,Friday
10340,4524,2023-03-17,1900-01-01 19:34:54,119,19,March,Friday
10341,4525,2023-03-17,1900-01-01 19:35:19,107,19,March,Friday
10342,4525,2023-03-17,1900-01-01 19:35:19,126,19,March,Friday
10343,4525,2023-03-17,1900-01-01 19:35:19,113,19,March,Friday
10344,4525,2023-03-17,1900-01-01 19:35:19,131,19,March,Friday
10345,4526,2023-03-17,1900-01-01 19:37:48,128,19,March,Friday
10346,4526,2023-03-17,1900-01-01 19:37:48,119,19,March,Friday
10347,4527,2023-03-17,1900-01-01 19:49:58,107,19,March,Friday
10348,4527,2023-03-17,1900-01-01 19:49:58,117,19,March,Friday
10349,4527,2023-03-17,1900-01-01 19:49:58,113,19,March,Friday
10350,4527,2023-03-17,1900-01-01 19:49:58,123,19,March,Friday
10351,4528,2023-03-17,1900-01-01 19:50:37,125,19,March,Friday
10352,4528,2023-03-17,1900-01-01 19:50:37,113,19,March,Friday
10353,4529,2023-03-17,1900-01-01 19:53:48,101,19,March,Friday
10355,4530,2023-03-17,1900-01-01 19:58:25,109,19,March,Friday
10356,4531,2023-03-17,1900-01-01 20:12:16,101,20,March,Friday
10357,4531,2023-03-17,1900-01-01 20:12:16,113,20,March,Friday
10358,4532,2023-03-17,1900-01-01 20:24:54,102,20,March,Friday
10359,4532,2023-03-17,1900-01-01 20:24:54,120,20,March,Friday
10360,4532,2023-03-17,1900-01-01 20:24:54,122,20,March,Friday
10361,4533,2023-03-17,1900-01-01 20:25:53,124,20,March,Friday
10362,4533,2023-03-17,1900-01-01 20:25:53,129,20,March,Friday
10363,4533,2023-03-17,1900-01-01 20:25:53,106,20,March,Friday
10364,4533,2023-03-17,1900-01-01 20:25:53,114,20,March,Friday
10365,4534,2023-03-17,1900-01-01 20:45:20,110,20,March,Friday
10366,4534,2023-03-17,1900-01-01 20:45:20,120,20,March,Friday
10367,4534,2023-03-17,1900-01-01 20:45:20,131,20,March,Friday
10368,4535,2023-03-17,1900-01-01 20:49:48,125,20,March,Friday
10369,4536,2023-03-17,1900-01-01 21:06:40,125,21,March,Friday
10370,4537,2023-03-17,1900-01-01 21:09:17,118,21,March,Friday
10371,4537,2023-03-17,1900-01-01 21:09:17,123,21,March,Friday
10372,4538,2023-03-17,1900-01-01 21:31:30,101,21,March,Friday
10373,4538,2023-03-17,1900-01-01 21:31:30,107,21,March,Friday
10374,4538,2023-03-17,1900-01-01 21:31:30,122,21,March,Friday
10375,4539,2023-03-17,1900-01-01 21:34:31,117,21,March,Friday
10376,4539,2023-03-17,1900-01-01 21:34:31,112,21,March,Friday
10377,4540,2023-03-17,1900-01-01 21:58:59,129,21,March,Friday
10378,4540,2023-03-17,1900-01-01 21:58:59,119,21,March,Friday
10379,4541,2023-03-18,1900-01-01 11:34:26,102,11,March,Saturday
10381,4542,2023-03-18,1900-01-01 11:37:55,131,11,March,Saturday
10382,4543,2023-03-18,1900-01-01 12:06:46,115,12,March,Saturday
10383,4543,2023-03-18,1900-01-01 12:06:46,127,12,March,Saturday
10384,4544,2023-03-18,1900-01-01 12:08:52,127,12,March,Saturday
10385,4544,2023-03-18,1900-01-01 12:08:52,112,12,March,Saturday
10386,4544,2023-03-18,1900-01-01 12:08:52,118,12,March,Saturday
10387,4545,2023-03-18,1900-01-01 12:09:38,107,12,March,Saturday
10388,4546,2023-03-18,1900-01-01 12:12:52,104,12,March,Saturday
10389,4546,2023-03-18,1900-01-01 12:12:52,118,12,March,Saturday
10390,4547,2023-03-18,1900-01-01 12:12:58,114,12,March,Saturday
10391,4548,2023-03-18,1900-01-01 12:29:44,108,12,March,Saturday
10392,4548,2023-03-18,1900-01-01 12:29:44,113,12,March,Saturday
10393,4548,2023-03-18,1900-01-01 12:29:44,122,12,March,Saturday
10394,4548,2023-03-18,1900-01-01 12:29:44,132,12,March,Saturday
10395,4549,2023-03-18,1900-01-01 12:31:00,118,12,March,Saturday
10396,4550,2023-03-18,1900-01-01 12:45:18,101,12,March,Saturday
10397,4550,2023-03-18,1900-01-01 12:45:18,106,12,March,Saturday
10398,4551,2023-03-18,1900-01-01 12:48:02,101,12,March,Saturday
10399,4552,2023-03-18,1900-01-01 12:50:24,127,12,March,Saturday
10400,4552,2023-03-18,1900-01-01 12:50:24,105,12,March,Saturday
10401,4553,2023-03-18,1900-01-01 12:50:30,104,12,March,Saturday
10402,4554,2023-03-18,1900-01-01 12:53:36,112,12,March,Saturday
10403,4555,2023-03-18,1900-01-01 13:07:53,109,13,March,Saturday
10404,4555,2023-03-18,1900-01-01 13:07:53,109,13,March,Saturday
10405,4555,2023-03-18,1900-01-01 13:07:53,127,13,March,Saturday
10406,4555,2023-03-18,1900-01-01 13:07:53,118,13,March,Saturday
10407,4555,2023-03-18,1900-01-01 13:07:53,105,13,March,Saturday
10408,4555,2023-03-18,1900-01-01 13:07:53,122,13,March,Saturday
10409,4555,2023-03-18,1900-01-01 13:07:53,122,13,March,Saturday
10410,4555,2023-03-18,1900-01-01 13:07:53,106,13,March,Saturday
10411,4556,2023-03-18,1900-01-01 13:09:57,127,13,March,Saturday
10412,4556,2023-03-18,1900-01-01 13:09:57,105,13,March,Saturday
10413,4557,2023-03-18,1900-01-01 13:24:33,108,13,March,Saturday
10415,4559,2023-03-18,1900-01-01 13:26:03,102,13,March,Saturday
10416,4560,2023-03-18,1900-01-01 13:33:58,108,13,March,Saturday
10417,4560,2023-03-18,1900-01-01 13:33:58,129,13,March,Saturday
10418,4560,2023-03-18,1900-01-01 13:33:58,122,13,March,Saturday
10419,4561,2023-03-18,1900-01-01 13:37:16,101,13,March,Saturday
10420,4562,2023-03-18,1900-01-01 13:45:29,111,13,March,Saturday
10421,4562,2023-03-18,1900-01-01 13:45:29,119,13,March,Saturday
10422,4563,2023-03-18,1900-01-01 14:03:10,109,14,March,Saturday
10423,4563,2023-03-18,1900-01-01 14:03:10,128,14,March,Saturday
10424,4563,2023-03-18,1900-01-01 14:03:10,132,14,March,Saturday
10425,4564,2023-03-18,1900-01-01 14:15:58,111,14,March,Saturday
10426,4565,2023-03-18,1900-01-01 14:22:15,116,14,March,Saturday
